X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
0.98,514.5,294.0,110.25,7.0,5,0.25,3,28.63,30.19
0.9,563.5,318.5,122.5,7.0,2,0.25,3,31.63,36.35
0.9,563.5,318.5,122.5,7.0,3,0.25,3,32.4,35.1
0.9,563.5,318.5,122.5,7.0,4,0.25,3,32.68,32.83
0.9,563.5,318.5,122.5,7.0,5,0.25,3,32.29,32.46
0.86,588.0,294.0,147.0,7.0,2,0.25,3,28.4,33.52
0.86,588.0,294.0,147.0,7.0,3,0.25,3,29.4,32.93
0.86,588.0,294.0,147.0,7.0,4,0.25,3,29.43,28.38
0.86,588.0,294.0,147.0,7.0,5,0.25,3,29.07,29.82
0.82,612.5,318.5,147.0,7.0,2,0.25,3,24.7,28.77
0.82,612.5,318.5,147.0,7.0,3,0.25,3,25.48,27.76
0.82,612.5,318.5,147.0,7.0,4,0.25,3,25.37,26.95
0.82,612.5,318.5,147.0,7.0,5,0.25,3,25.17,26.41
0.79,637.0,343.0,147.0,7.0,2,0.25,3,39.04,45.13
0.79,637.0,343.0,147.0,7.0,3,0.25,3,38.35,43.66
0.79,637.0,343.0,147.0,7.0,4,0.25,3,39.81,37.76
0.79,637.0,343.0,147.0,7.0,5,0.25,3,39.83,36.87
0.76,661.5,416.5,122.5,7.0,2,0.25,3,35.99,36.07
0.76,661.5,416.5,122.5,7.0,3,0.25,3,36.59,36.44
0.76,661.5,416.5,122.5,7.0,4,0.25,3,35.64,37.28
0.76,661.5,416.5,122.5,7.0,5,0.25,3,36.52,37.29
0.74,686.0,245.0,220.5,3.5,2,0.25,3,11.8,14.49
0.74,686.0,245.0,220.5,3.5,3,0.25,3,12.03,13.79
0.74,686.0,245.0,220.5,3.5,4,0.25,3,11.98,14.72
0.74,686.0,245.0,220.5,3.5,5,0.25,3,11.69,14.76
0.71,710.5,269.5,220.5,3.5,2,0.25,3,12.41,14.92
0.71,710.5,269.5,220.5,3.5,3,0.25,3,12.28,14.74
0.71,710.5,269.5,220.5,3.5,4,0.25,3,12.1,15.57
0.71,710.5,269.5,220.5,3.5,5,0.25,3,12.19,14.94
0.69,735.0,294.0,220.5,3.5,2,0.25,3,12.34,14.92
0.69,735.0,294.0,220.5,3.5,3,0.25,3,12.46,14.38
0.69,735.0,294.0,220.5,3.5,4,0.25,3,12.31,15.44
0.69,735.0,294.0,220.5,3.5,5,0.25,3,12.12,15.17
0.66,759.5,318.5,220.5,3.5,2,0.25,3,12.97,15.53
0.66,759.5,318.5,220.5,3.5,3,0.25,3,13.01,15.8
0.66,759.5,318.5,220.5,3.5,4,0.25,3,12.74,16.14
0.66,759.5,318.5,220.5,3.5,5,0.25,3,12.84,16.26
0.64,784.0,343.0,220.5,3.5,2,0.25,3,16.83,19.87
0.64,784.0,343.0,220.5,3.5,3,0.25,3,16.93,20.03
0.64,784.0,343.0,220.5,3.5,4,0.25,3,16.66,20.46
0.64,784.0,343.0,220.5,3.5,5,0.25,3,16.86,20.28
0.62,808.5,367.5,220.5,3.5,2,0.25,3,13.91,14.89
0.62,808.5,367.5,220.5,3.5,3,0.25,3,14.34,14.96
0.62,808.5,367.5,220.5,3.5,4,0.25,3,13.95,14.89
0.62,808.5,367.5,220.5,3.5,5,0.25,3,13.99,14.35
0.98,514.5,294.0,110.25,7.0,2,0.25,4,28.7,29.61
0.98,514.5,294.0,110.25,7.0,3,0.25,4,28.55,29.59
0.98,514.5,294.0,110.25,7.0,4,0.25,4,28.15,30.19
0.98,514.5,294.0,110.25,7.0,5,0.25,4,28.62,30.12
0.9,563.5,318.5,122.5,7.0,2,0.25,4,32.67,32.12
0.9,563.5,318.5,122.5,7.0,3,0.25,4,31.69,37.12
0.9,563.5,318.5,122.5,7.0,4,0.25,4,32.07,36.16
0.9,563.5,318.5,122.5,7.0,5,0.25,4,33.28,33.16
0.86,588.0,294.0,147.0,7.0,2,0.25,4,29.47,29.45
0.86,588.0,294.0,147.0,7.0,3,0.25,4,28.42,34.19
0.86,588.0,294.0,147.0,7.0,4,0.25,4,29.08,33.93
0.86,588.0,294.0,147.0,7.0,5,0.25,4,29.88,28.31
0.82,612.5,318.5,147.0,7.0,2,0.25,4,25.66,26.3
0.82,612.5,318.5,147.0,7.0,3,0.25,4,24.96,29.43
0.82,612.5,318.5,147.0,7.0,4,0.25,4,25.43,28.76
0.82,612.5,318.5,147.0,7.0,5,0.25,4,26.0,27.34
0.79,637.0,343.0,147.0,7.0,2,0.25,4,40.0,36.26
0.79,637.0,343.0,147.0,7.0,3,0.25,4,38.84,45.48
0.79,637.0,343.0,147.0,7.0,4,0.25,4,38.33,44.16
0.79,637.0,343.0,147.0,7.0,5,0.25,4,40.12,37.26
0.76,661.5,416.5,122.5,7.0,2,0.25,4,36.95,37.2
0.76,661.5,416.5,122.5,7.0,3,0.25,4,36.45,36.76
0.76,661.5,416.5,122.5,7.0,4,0.25,4,36.81,37.05
0.76,661.5,416.5,122.5,7.0,5,0.25,4,36.26,37.51
0.74,686.0,245.0,220.5,3.5,2,0.25,4,12.32,14.92
0.74,686.0,245.0,220.5,3.5,3,0.25,4,12.3,15.24
0.74,686.0,245.0,220.5,3.5,4,0.25,4,12.18,15.03
0.74,686.0,245.0,220.5,3.5,5,0.25,4,12.43,15.35
0.71,710.5,269.5,220.5,3.5,2,0.25,4,12.36,14.67
0.71,710.5,269.5,220.5,3.5,3,0.25,4,12.49,15.09
0.71,710.5,269.5,220.5,3.5,4,0.25,4,12.17,15.2
0.71,710.5,269.5,220.5,3.5,5,0.25,4,12.28,15.64
0.69,735.0,294.0,220.5,3.5,2,0.25,4,12.91,15.37
0.69,735.0,294.0,220.5,3.5,3,0.25,4,12.95,15.73
0.69,735.0,294.0,220.5,3.5,4,0.25,4,12.67,15.83
0.69,735.0,294.0,220.5,3.5,5,0.25,4,12.86,16.13
0.66,759.5,318.5,220.5,3.5,2,0.25,4,12.95,15.95
0.66,759.5,318.5,220.5,3.5,3,0.25,4,13.0,15.59
0.66,759.5,318.5,220.5,3.5,4,0.25,4,12.86,16.17
0.66,759.5,318.5,220.5,3.5,5,0.25,4,12.92,16.14
0.64,784.0,343.0,220.5,3.5,2,0.25,4,16.99,19.65
0.64,784.0,343.0,220.5,3.5,3,0.25,4,16.69,19.76
0.64,784.0,343.0,220.5,3.5,4,0.25,4,16.56,20.37
0.64,784.0,343.0,220.5,3.5,5,0.25,4,16.62,19.9
0.62,808.5,367.5,220.5,3.5,2,0.25,4,14.33,15.41
0.62,808.5,367.5,220.5,3.5,3,0.25,4,14.61,15.56
0.62,808.5,367.5,220.5,3.5,4,0.25,4,14.61,15.07
0.62,808.5,367.5,220.5,3.5,5,0.25,4,14.65,15.38
0.98,514.5,294.0,110.25,7.0,2,0.25,5,28.69,29.53
0.98,514.5,294.0,110.25,7.0,3,0.25,5,28.58,29.77
0.98,514.5,294.0,110.25,7.0,4,0.25,5,28.15,30.0
0.98,514.5,294.0,110.25,7.0,5,0.25,5,28.61,30.2
0.9,563.5,318.5,122.5,7.0,2,0.25,5,33.13,32.25
0.9,563.5,318.5,122.5,7.0,3,0.25,5,32.31,32.0
0.9,563.5,318.5,122.5,7.0,4,0.25,5,31.53,37.19
0.9,563.5,318.5,122.5,7.0,5,0.25,5,32.46,35.62
0.86,588.0,294.0,147.0,7.0,2,0.25,5,29.71,28.02
0.86,588.0,294.0,147.0,7.0,3,0.25,5,29.09,29.43
0.86,588.0,294.0,147.0,7.0,4,0.25,5,28.31,34.15
0.86,588.0,294.0,147.0,7.0,5,0.25,5,29.39,33.47
0.82,612.5,318.5,147.0,7.0,2,0.25,5,25.7,26.53
0.82,612.5,318.5,147.0,7.0,3,0.25,5,25.17,26.08
0.82,612.5,318.5,147.0,7.0,4,0.25,5,24.6,29.31
0.82,612.5,318.5,147.0,7.0,5,0.25,5,25.49,28.14
0.79,637.0,343.0,147.0,7.0,2,0.25,5,39.89,37.54
0.79,637.0,343.0,147.0,7.0,3,0.25,5,39.83,36.66
0.79,637.0,343.0,147.0,7.0,4,0.25,5,39.01,45.28
0.79,637.0,343.0,147.0,7.0,5,0.25,5,38.65,43.73
0.76,661.5,416.5,122.5,7.0,2,0.25,5,35.69,36.93
0.76,661.5,416.5,122.5,7.0,3,0.25,5,36.64,37.01
0.76,661.5,416.5,122.5,7.0,4,0.25,5,36.06,35.73
0.76,661.5,416.5,122.5,7.0,5,0.25,5,36.7,36.15
0.74,686.0,245.0,220.5,3.5,2,0.25,5,12.12,14.48
0.74,686.0,245.0,220.5,3.5,3,0.25,5,11.67,14.58
0.74,686.0,245.0,220.5,3.5,4,0.25,5,11.64,14.81
0.74,686.0,245.0,220.5,3.5,5,0.25,5,12.02,14.03
0.71,710.5,269.5,220.5,3.5,2,0.25,5,12.27,15.27
0.71,710.5,269.5,220.5,3.5,3,0.25,5,12.19,14.71
0.71,710.5,269.5,220.5,3.5,4,0.25,5,12.25,15.23
0.71,710.5,269.5,220.5,3.5,5,0.25,5,12.27,14.97
0.69,735.0,294.0,220.5,3.5,2,0.25,5,12.47,15.14
0.69,735.0,294.0,220.5,3.5,3,0.25,5,12.12,14.97
0.69,735.0,294.0,220.5,3.5,4,0.25,5,12.18,15.22
0.69,735.0,294.0,220.5,3.5,5,0.25,5,12.47,14.6
0.66,759.5,318.5,220.5,3.5,2,0.25,5,12.93,15.83
0.66,759.5,318.5,220.5,3.5,3,0.25,5,12.82,16.03
0.66,759.5,318.5,220.5,3.5,4,0.25,5,12.78,15.8
0.66,759.5,318.5,220.5,3.5,5,0.25,5,13.02,16.06
0.64,784.0,343.0,220.5,3.5,2,0.25,5,16.73,20.13
0.64,784.0,343.0,220.5,3.5,3,0.25,5,16.86,20.01
0.64,784.0,343.0,220.5,3.5,4,0.25,5,16.76,20.19
0.64,784.0,343.0,220.5,3.5,5,0.25,5,16.92,20.29
0.62,808.5,367.5,220.5,3.5,2,0.25,5,13.68,15.19
0.62,808.5,367.5,220.5,3.5,3,0.25,5,13.99,14.61
0.62,808.5,367.5,220.5,3.5,4,0.25,5,14.16,14.61
0.62,808.5,367.5,220.5,3.5,5,0.25,5,13.86,14.75
0.98,514.5,294.0,110.25,7.0,2,0.4,1,32.26,33.37
0.98,514.5,294.0,110.25,7.0,3,0.4,1,32.26,33.34
0.98,514.5,294.0,110.25,7.0,4,0.4,1,32.49,32.83
0.98,514.5,294.0,110.25,7.0,5,0.4,1,32.53,33.04
0.9,563.5,318.5,122.5,7.0,2,0.4,1,36.47,39.28
0.9,563.5,318.5,122.5,7.0,3,0.4,1,37.24,36.38
0.9,563.5,318.5,122.5,7.0,4,0.4,1,36.66,35.92
0.9,563.5,318.5,122.5,7.0,5,0.4,1,35.96,40.99
0.86,588.0,294.0,147.0,7.0,2,0.4,1,31.89,35.99
0.86,588.0,294.0,147.0,7.0,3,0.4,1,32.39,30.66
0.86,588.0,294.0,147.0,7.0,4,0.4,1,32.09,31.7
0.86,588.0,294.0,147.0,7.0,5,0.4,1,31.29,36.73
0.82,612.5,318.5,147.0,7.0,2,0.4,1,29.22,31.71
0.82,612.5,318.5,147.0,7.0,3,0.4,1,29.91,29.13
0.82,612.5,318.5,147.0,7.0,4,0.4,1,29.53,28.99
0.82,612.5,318.5,147.0,7.0,5,0.4,1,28.65,33.54
0.79,637.0,343.0,147.0,7.0,2,0.4,1,41.4,45.29
0.79,637.0,343.0,147.0,7.0,3,0.4,1,42.62,39.07
0.79,637.0,343.0,147.0,7.0,4,0.4,1,42.5,38.35
0.79,637.0,343.0,147.0,7.0,5,0.4,1,41.67,46.94
0.76,661.5,416.5,122.5,7.0,2,0.4,1,40.78,39.55
0.76,661.5,416.5,122.5,7.0,3,0.4,1,39.97,40.85
0.76,661.5,416.5,122.5,7.0,4,0.4,1,40.71,40.63
0.76,661.5,416.5,122.5,7.0,5,0.4,1,40.43,39.48
0.74,686.0,245.0,220.5,3.5,2,0.4,1,14.52,16.94
0.74,686.0,245.0,220.5,3.5,3,0.4,1,14.61,17.25
0.74,686.0,245.0,220.5,3.5,4,0.4,1,14.5,17.03
0.74,686.0,245.0,220.5,3.5,5,0.4,1,14.55,17.25
0.71,710.5,269.5,220.5,3.5,2,0.4,1,14.51,17.1
0.71,710.5,269.5,220.5,3.5,3,0.4,1,14.6,17.51
0.71,710.5,269.5,220.5,3.5,4,0.4,1,14.5,17.12
0.71,710.5,269.5,220.5,3.5,5,0.4,1,14.58,17.47
0.69,735.0,294.0,220.5,3.5,2,0.4,1,14.51,16.5
0.69,735.0,294.0,220.5,3.5,3,0.4,1,14.7,17.0
0.69,735.0,294.0,220.5,3.5,4,0.4,1,14.42,16.87
0.69,735.0,294.0,220.5,3.5,5,0.4,1,14.42,17.2
0.66,759.5,318.5,220.5,3.5,2,0.4,1,15.23,18.14
0.66,759.5,318.5,220.5,3.5,3,0.4,1,15.23,18.03
0.66,759.5,318.5,220.5,3.5,4,0.4,1,15.23,18.14
0.66,759.5,318.5,220.5,3.5,5,0.4,1,15.23,17.95
0.64,784.0,343.0,220.5,3.5,2,0.4,1,19.52,22.72
0.64,784.0,343.0,220.5,3.5,3,0.4,1,19.36,22.73
0.64,784.0,343.0,220.5,3.5,4,0.4,1,19.48,22.72
0.64,784.0,343.0,220.5,3.5,5,0.4,1,19.42,22.53
0.62,808.5,367.5,220.5,3.5,2,0.4,1,15.09,17.2
0.62,808.5,367.5,220.5,3.5,3,0.4,1,17.17,17.21
0.62,808.5,367.5,220.5,3.5,4,0.4,1,17.14,17.15
0.62,808.5,367.5,220.5,3.5,5,0.4,1,17.14,17.2
0.98,514.5,294.0,110.25,7.0,2,0.4,2,32.82,32.96
0.98,514.5,294.0,110.25,7.0,3,0.4,2,32.71,33.13
0.98,514.5,294.0,110.25,7.0,4,0.4,2,32.24,33.94
0.98,514.5,294.0,110.25,7.0,5,0.4,2,32.72,33.78
0.9,563.5,318.5,122.5,7.0,2,0.4,2,35.84,38.35
0.9,563.5,318.5,122.5,7.0,3,0.4,2,36.57,35.39
0.9,563.5,318.5,122.5,7.0,4,0.4,2,36.06,34.94
0.9,563.5,318.5,122.5,7.0,5,0.4,2,35.69,40.66
0.86,588.0,294.0,147.0,7.0,2,0.4,2,32.48,35.48
0.86,588.0,294.0,147.0,7.0,3,0.4,2,32.74,30.53
0.86,588.0,294.0,147.0,7.0,4,0.4,2,32.13,32.28
0.86,588.0,294.0,147.0,7.0,5,0.4,2,31.64,36.86
0.82,612.5,318.5,147.0,7.0,2,0.4,2,28.95,30.34
0.82,612.5,318.5,147.0,7.0,3,0.4,2,29.49,27.93
0.82,612.5,318.5,147.0,7.0,4,0.4,2,28.64,28.95
0.82,612.5,318.5,147.0,7.0,5,0.4,2,28.01,32.92
0.79,637.0,343.0,147.0,7.0,2,0.4,2,41.64,45.59
0.79,637.0,343.0,147.0,7.0,3,0.4,2,43.1,39.41
0.79,637.0,343.0,147.0,7.0,4,0.4,2,42.74,38.84
0.79,637.0,343.0,147.0,7.0,5,0.4,2,41.92,48.03
0.76,661.5,416.5,122.5,7.0,2,0.4,2,40.78,39.48
0.76,661.5,416.5,122.5,7.0,3,0.4,2,40.15,40.4
0.76,661.5,416.5,122.5,7.0,4,0.4,2,40.57,40.47
0.76,661.5,416.5,122.5,7.0,5,0.4,2,40.42,39.7
0.74,686.0,245.0,220.5,3.5,2,0.4,2,14.54,16.43
0.74,686.0,245.0,220.5,3.5,3,0.4,2,14.45,16.93
0.74,686.0,245.0,220.5,3.5,4,0.4,2,14.18,16.99
0.74,686.0,245.0,220.5,3.5,5,0.4,2,14.5,17.03
0.71,710.5,269.5,220.5,3.5,2,0.4,2,14.7,16.77
0.71,710.5,269.5,220.5,3.5,3,0.4,2,14.66,17.37
0.71,710.5,269.5,220.5,3.5,4,0.4,2,14.4,17.27
0.71,710.5,269.5,220.5,3.5,5,0.4,2,14.71,17.51
0.69,735.0,294.0,220.5,3.5,2,0.4,2,14.75,16.44
0.69,735.0,294.0,220.5,3.5,3,0.4,2,14.71,17.01
0.69,735.0,294.0,220.5,3.5,4,0.4,2,14.33,17.23
0.69,735.0,294.0,220.5,3.5,5,0.4,2,14.62,17.22
0.66,759.5,318.5,220.5,3.5,2,0.4,2,15.34,17.85
0.66,759.5,318.5,220.5,3.5,3,0.4,2,15.29,17.89
0.66,759.5,318.5,220.5,3.5,4,0.4,2,15.09,18.36
0.66,759.5,318.5,220.5,3.5,5,0.4,2,15.3,18.15
0.64,784.0,343.0,220.5,3.5,2,0.4,2,19.2,21.72
0.64,784.0,343.0,220.5,3.5,3,0.4,2,18.88,22.07
0.64,784.0,343.0,220.5,3.5,4,0.4,2,18.9,22.09
0.64,784.0,343.0,220.5,3.5,5,0.4,2,19.12,21.93
0.62,808.5,367.5,220.5,3.5,2,0.4,2,16.76,17.36
0.62,808.5,367.5,220.5,3.5,3,0.4,2,17.23,17.38
0.62,808.5,367.5,220.5,3.5,4,0.4,2,17.26,16.86
0.62,808.5,367.5,220.5,3.5,5,0.4,2,17.15,16.99
0.98,514.5,294.0,110.25,7.0,2,0.4,3,32.82,32.78
0.98,514.5,294.0,110.25,7.0,3,0.4,3,32.69,33.24
0.98,514.5,294.0,110.25,7.0,4,0.4,3,32.23,33.86
0.98,514.5,294.0,110.25,7.0,5,0.4,3,32.75,34.0
0.9,563.5,318.5,122.5,7.0,2,0.4,3,34.24,37.26
0.9,563.5,318.5,122.5,7.0,3,0.4,3,34.95,35.04
0.9,563.5,318.5,122.5,7.0,4,0.4,3,35.05,33.82
0.9,563.5,318.5,122.5,7.0,5,0.4,3,34.29,33.31
0.86,588.0,294.0,147.0,7.0,2,0.4,3,31.28,35.22
0.86,588.0,294.0,147.0,7.0,3,0.4,3,32.12,34.7
0.86,588.0,294.0,147.0,7.0,4,0.4,3,32.05,30.11
0.86,588.0,294.0,147.0,7.0,5,0.4,3,31.84,31.6
0.82,612.5,318.5,147.0,7.0,2,0.4,3,28.67,32.43
0.82,612.5,318.5,147.0,7.0,3,0.4,3,29.67,30.65
0.82,612.5,318.5,147.0,7.0,4,0.4,3,29.47,29.77
0.82,612.5,318.5,147.0,7.0,5,0.4,3,28.91,29.64
0.79,637.0,343.0,147.0,7.0,2,0.4,3,41.26,46.44
0.79,637.0,343.0,147.0,7.0,3,0.4,3,41.3,44.18
0.79,637.0,343.0,147.0,7.0,4,0.4,3,42.49,38.81
0.79,637.0,343.0,147.0,7.0,5,0.4,3,42.08,38.23
0.76,661.5,416.5,122.5,7.0,2,0.4,3,39.32,38.17
0.76,661.5,416.5,122.5,7.0,3,0.4,3,39.84,38.48
0.76,661.5,416.5,122.5,7.0,4,0.4,3,38.89,39.66
0.76,661.5,416.5,122.5,7.0,5,0.4,3,39.68,40.1
0.74,686.0,245.0,220.5,3.5,2,0.4,3,13.97,16.08
0.74,686.0,245.0,220.5,3.5,3,0.4,3,14.22,15.39
0.74,686.0,245.0,220.5,3.5,4,0.4,3,14.1,16.57
0.74,686.0,245.0,220.5,3.5,5,0.4,3,13.78,16.6
0.71,710.5,269.5,220.5,3.5,2,0.4,3,14.07,16.11
0.71,710.5,269.5,220.5,3.5,3,0.4,3,14.03,15.47
0.71,710.5,269.5,220.5,3.5,4,0.4,3,13.94,16.7
0.71,710.5,269.5,220.5,3.5,5,0.4,3,13.86,16.1
0.69,735.0,294.0,220.5,3.5,2,0.4,3,14.32,16.35
0.69,735.0,294.0,220.5,3.5,3,0.4,3,14.56,15.84
0.69,735.0,294.0,220.5,3.5,4,0.4,3,14.33,16.99
0.69,735.0,294.0,220.5,3.5,5,0.4,3,14.08,17.02
0.66,759.5,318.5,220.5,3.5,2,0.4,3,15.16,17.04
0.66,759.5,318.5,220.5,3.5,3,0.4,3,15.18,17.63
0.66,759.5,318.5,220.5,3.5,4,0.4,3,14.72,18.1
0.66,759.5,318.5,220.5,3.5,5,0.4,3,14.9,18.22
0.64,784.0,343.0,220.5,3.5,2,0.4,3,18.48,20.78
0.64,784.0,343.0,220.5,3.5,3,0.4,3,18.71,20.72
0.64,784.0,343.0,220.5,3.5,4,0.4,3,18.48,21.54
0.64,784.0,343.0,220.5,3.5,5,0.4,3,18.46,21.53
0.62,808.5,367.5,220.5,3.5,2,0.4,3,16.47,16.9
0.62,808.5,367.5,220.5,3.5,3,0.4,3,16.35,17.14
0.62,808.5,367.5,220.5,3.5,4,0.4,3,16.55,16.56
0.62,808.5,367.5,220.5,3.5,5,0.4,3,16.74,16.0
0.98,514.5,294.0,110.25,7.0,2,0.4,4,32.85,32.95
0.98,514.5,294.0,110.25,7.0,3,0.4,4,32.67,33.06
0.98,514.5,294.0,110.25,7.0,4,0.4,4,32.21,33.95
0.98,514.5,294.0,110.25,7.0,5,0.4,4,32.74,33.88
0.9,563.5,318.5,122.5,7.0,2,0.4,4,36.45,33.98
0.9,563.5,318.5,122.5,7.0,3,0.4,4,35.73,39.92
0.9,563.5,318.5,122.5,7.0,4,0.4,4,35.4,39.22
0.9,563.5,318.5,122.5,7.0,5,0.4,4,36.57,36.1
0.86,588.0,294.0,147.0,7.0,2,0.4,4,32.38,31.53
0.86,588.0,294.0,147.0,7.0,3,0.4,4,31.66,36.2
0.86,588.0,294.0,147.0,7.0,4,0.4,4,32.15,36.21
0.86,588.0,294.0,147.0,7.0,5,0.4,4,32.75,31.0
0.82,612.5,318.5,147.0,7.0,2,0.4,4,28.93,28.2
0.82,612.5,318.5,147.0,7.0,3,0.4,4,28.05,32.35
0.82,612.5,318.5,147.0,7.0,4,0.4,4,28.64,31.14
0.82,612.5,318.5,147.0,7.0,5,0.4,4,29.52,28.43
0.79,637.0,343.0,147.0,7.0,2,0.4,4,42.77,38.33
0.79,637.0,343.0,147.0,7.0,3,0.4,4,41.73,47.59
0.79,637.0,343.0,147.0,7.0,4,0.4,4,41.32,46.23
0.79,637.0,343.0,147.0,7.0,5,0.4,4,42.96,39.56
0.76,661.5,416.5,122.5,7.0,2,0.4,4,40.68,40.36
0.76,661.5,416.5,122.5,7.0,3,0.4,4,40.4,39.67
0.76,661.5,416.5,122.5,7.0,4,0.4,4,40.6,39.85
0.76,661.5,416.5,122.5,7.0,5,0.4,4,40.11,40.77
0.74,686.0,245.0,220.5,3.5,2,0.4,4,14.37,16.61
0.74,686.0,245.0,220.5,3.5,3,0.4,4,14.48,16.74
0.74,686.0,245.0,220.5,3.5,4,0.4,4,14.32,16.9
0.74,686.0,245.0,220.5,3.5,5,0.4,4,14.44,17.32
0.71,710.5,269.5,220.5,3.5,2,0.4,4,14.6,16.85
0.71,710.5,269.5,220.5,3.5,3,0.4,4,14.7,17.2
0.71,710.5,269.5,220.5,3.5,4,0.4,4,14.47,17.23
0.71,710.5,269.5,220.5,3.5,5,0.4,4,14.66,17.74
0.69,735.0,294.0,220.5,3.5,2,0.4,4,14.54,16.81
0.69,735.0,294.0,220.5,3.5,3,0.4,4,14.62,16.88
0.69,735.0,294.0,220.5,3.5,4,0.4,4,14.53,16.9
0.69,735.0,294.0,220.5,3.5,5,0.4,4,14.71,17.39
0.66,759.5,318.5,220.5,3.5,2,0.4,4,15.34,17.86
0.66,759.5,318.5,220.5,3.5,3,0.4,4,15.29,17.82
0.66,759.5,318.5,220.5,3.5,4,0.4,4,15.09,18.36
0.66,759.5,318.5,220.5,3.5,5,0.4,4,15.3,18.24
0.64,784.0,343.0,220.5,3.5,2,0.4,4,19.06,21.68
0.64,784.0,343.0,220.5,3.5,3,0.4,4,19.13,21.54
0.64,784.0,343.0,220.5,3.5,4,0.4,4,19.0,22.25
0.64,784.0,343.0,220.5,3.5,5,0.4,4,18.84,22.49
0.62,808.5,367.5,220.5,3.5,2,0.4,4,16.44,17.1
0.62,808.5,367.5,220.5,3.5,3,0.4,4,16.9,16.79
0.62,808.5,367.5,220.5,3.5,4,0.4,4,16.94,16.58
0.62,808.5,367.5,220.5,3.5,5,0.4,4,16.77,16.79
0.98,514.5,294.0,110.25,7.0,2,0.4,5,32.84,32.88
0.98,514.5,294.0,110.25,7.0,3,0.4,5,32.72,33.23
0.98,514.5,294.0,110.25,7.0,4,0.4,5,32.21,33.76
0.98,514.5,294.0,110.25,7.0,5,0.4,5,32.73,34.01
0.9,563.5,318.5,122.5,7.0,2,0.4,5,35.67,33.94
0.9,563.5,318.5,122.5,7.0,3,0.4,5,35.01,33.14
0.9,563.5,318.5,122.5,7.0,4,0.4,5,34.72,38.79
0.9,563.5,318.5,122.5,7.0,5,0.4,5,35.24,37.27
0.86,588.0,294.0,147.0,7.0,2,0.4,5,32.31,29.69
0.86,588.0,294.0,147.0,7.0,3,0.4,5,31.81,31.2
0.86,588.0,294.0,147.0,7.0,4,0.4,5,31.12,36.26
0.86,588.0,294.0,147.0,7.0,5,0.4,5,32.06,35.71
0.82,612.5,318.5,147.0,7.0,2,0.4,5,30.0,29.93
0.82,612.5,318.5,147.0,7.0,3,0.4,5,29.5,29.56
0.82,612.5,318.5,147.0,7.0,4,0.4,5,29.06,33.84
0.82,612.5,318.5,147.0,7.0,5,0.4,5,29.92,32.54
0.79,637.0,343.0,147.0,7.0,2,0.4,5,42.11,38.56
0.79,637.0,343.0,147.0,7.0,3,0.4,5,41.96,37.7
0.79,637.0,343.0,147.0,7.0,4,0.4,5,41.09,47.01
0.79,637.0,343.0,147.0,7.0,5,0.4,5,40.79,44.87
0.76,661.5,416.5,122.5,7.0,2,0.4,5,38.82,39.37
0.76,661.5,416.5,122.5,7.0,3,0.4,5,39.72,39.8
0.76,661.5,416.5,122.5,7.0,4,0.4,5,39.31,37.79
0.76,661.5,416.5,122.5,7.0,5,0.4,5,39.86,38.18
0.74,686.0,245.0,220.5,3.5,2,0.4,5,14.41,16.69
0.74,686.0,245.0,220.5,3.5,3,0.4,5,14.19,16.62
0.74,686.0,245.0,220.5,3.5,4,0.4,5,14.17,16.94
0.74,686.0,245.0,220.5,3.5,5,0.4,5,14.39,16.7
0.71,710.5,269.5,220.5,3.5,2,0.4,5,12.43,15.59
0.71,710.5,269.5,220.5,3.5,3,0.4,5,12.63,14.58
0.71,710.5,269.5,220.5,3.5,4,0.4,5,12.76,15.33
0.71,710.5,269.5,220.5,3.5,5,0.4,5,12.42,15.31
0.69,735.0,294.0,220.5,3.5,2,0.4,5,14.12,16.63
0.69,735.0,294.0,220.5,3.5,3,0.4,5,14.28,15.87
0.69,735.0,294.0,220.5,3.5,4,0.4,5,14.37,16.54
0.69,735.0,294.0,220.5,3.5,5,0.4,5,14.21,16.74
0.66,759.5,318.5,220.5,3.5,2,0.4,5,14.96,17.64
0.66,759.5,318.5,220.5,3.5,3,0.4,5,14.92,17.79
0.66,759.5,318.5,220.5,3.5,4,0.4,5,14.92,17.55
0.66,759.5,318.5,220.5,3.5,5,0.4,5,15.16,18.06
0.64,784.0,343.0,220.5,3.5,2,0.4,5,17.69,20.82
0.64,784.0,343.0,220.5,3.5,3,0.4,5,18.19,20.21
0.64,784.0,343.0,220.5,3.5,4,0.4,5,18.16,20.71
0.64,784.0,343.0,220.5,3.5,5,0.4,5,17.88,21.4
0.62,808.5,367.5,220.5,3.5,2,0.4,5,16.54,16.88
0.62,808.5,367.5,220.5,3.5,3,0.4,5,16.44,17.11
0.62,808.5,367.5,220.5,3.5,4,0.4,5,16.48,16.61
0.62,808.5,367.5,220.5,3.5,5,0.4,5,16.64,16.03
-55.691700481896,554.298752809422,301.00717267839053,105.51404519135176,7.239065435329641,2,0.0004887491723274696,0,15.385045231444996,20.73483486624677
-55.05052248788756,547.9858837507118,278.004735132598,112.09596157440932,6.737371086656908,3,-0.0018096542857236465,0,15.46811873140802,21.48498230472448
-53.79253988844564,498.53094133276824,303.89574333189694,113.58768968125442,6.783225736801902,4,0.00036987647307003784,0,15.616618165100341,21.861322065384407
